head,head_type,relation,tail,tail_type,evidence,source_doc_id,source_file,source_type,confidence
克罗恩病,Disease,is_a,免疫系统疾病,MedicalCategory,"克罗恩病复发是比较常见的情况,克罗恩病属于一种免疫系统疾病,是肠道的炎症性疾病。本病的特点就是容易反反复复发作,通过有效的控制以",Doc_train_0717_0493,train_0717,gold,1.0
克罗恩病,Disease,causes,容易反反复复发作,Other,"克罗恩病复发是比较常见的情况,克罗恩病属于一种免疫系统疾病,是肠道的炎症性疾病。本病的特点就是容易反反复复发作,通过有效的控制以后,疾病可能会在一段时间内缓解,但是因为一些其他的因",Doc_train_0717_0493,train_0717,gold,1.0
劳累,RiskFactor,causes,克罗恩病的复发,Disease,"效的控制以后,疾病可能会在一段时间内缓解,但是因为一些其他的因素,比如劳累或者是一些其他疾病引发克罗恩病的复发是完全有可能的。克罗恩病的治疗主要是通过内科药物治疗为主,如果出现严重",Doc_train_0717_0493,train_0717,gold,1.0
其他疾病,Disease,causes,克罗恩病的复发,Disease,"疾病可能会在一段时间内缓解,但是因为一些其他的因素,比如劳累或者是一些其他疾病引发克罗恩病的复发是完全有可能的。克罗恩病的治疗主要是通过内科药物治疗为主,如果出现严重",Doc_train_0717_0493,train_0717,gold,1.0
克罗恩病,Disease,causes,肠梗阻,PathologicalState,"克罗恩病复发是比较常见的情况,克罗恩病属于一种免疫系统疾病,是肠道的炎症性疾病。本病的特点就是容易反反复复发作,通过有效的控制以后,疾病可能会在一段时间内缓解,但是因为一些其他的因素,比如劳累或者是一些其他疾病引发克罗恩病的复发是完全有可能的。克罗恩病的治疗主要是通过内科药物治疗为主,如果出现严重的并发症,比如肠梗阻、肠穿孔时也需要及时手术治疗。建议如果发现克罗恩病,需要到专科医院完善",Doc_train_0717_0493,train_0717,gold,1.0
克罗恩病,Disease,causes,肠穿孔,AnatomicalSite,"克罗恩病复发是比较常见的情况,克罗恩病属于一种免疫系统疾病,是肠道的炎症性疾病。本病的特点就是容易反反复复发作,通过有效的控制以后,疾病可能会在一段时间内缓解,但是因为一些其他的因素,比如劳累或者是一些其他疾病引发克罗恩病的复发是完全有可能的。克罗恩病的治疗主要是通过内科药物治疗为主,如果出现严重的并发症,比如肠梗阻、肠穿孔时也需要及时手术治疗。建议如果发现克罗恩病,需要到专科医院完善相关的检",Doc_train_0717_0493,train_0717,gold,1.0
皮肤破损,AnatomicalSite,causes,瘢痕,Other,"预防。对于小缺血灶本身是不需要治疗的,一般小缺血灶都是陈旧性的,就好像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉",Doc_train_0717_0494,train_0717,gold,1.0
脑动脉粥样硬化,PathologicalState,causes,小缺血灶,Other,"小缺血灶的治疗主要是要针对引起小缺血灶的原因,进行治疗和预防。对于小缺血灶本身是不需要治疗的,一般小缺血灶都是陈旧性的,就好像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉粥样硬化的原因,包括高血压病、高脂血症、糖尿病、同型半胱氨",Doc_train_0717_0494,train_0717,gold,1.0
高血压病,TestResult,causes,动脉粥样硬化,PathologicalState,"像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉粥样硬化的原因,包括高血压病、高脂血症、糖尿病、同型半胱氨酸升高、抽烟、肥胖等,每个人需要根据自己",Doc_train_0717_0494,train_0717,gold,1.0
高脂血症,Disease,causes,动脉粥样硬化,PathologicalState,"像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉粥样硬化的原因,包括高血压病、高脂血症、糖尿病、同型半胱氨酸升高、抽烟、肥胖等,每个人需要根据自己所患有的疾",Doc_train_0717_0494,train_0717,gold,1.0
糖尿病,Disease,causes,动脉粥样硬化,PathologicalState,"像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉粥样硬化的原因,包括高血压病、高脂血症、糖尿病、同型半胱氨酸升高、抽烟、肥胖等,每个人需要根据自己所患有的疾病,服用",Doc_train_0717_0494,train_0717,gold,1.0
同型半胱氨酸升高,Other,causes,动脉粥样硬化,PathologicalState,"像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉粥样硬化的原因,包括高血压病、高脂血症、糖尿病、同型半胱氨酸升高、抽烟、肥胖等,每个人需要根据自己所患有的疾病,服用相应的药物进行治疗",Doc_train_0717_0494,train_0717,gold,1.0
抽烟,Other,causes,动脉粥样硬化,PathologicalState,"像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉粥样硬化的原因,包括高血压病、高脂血症、糖尿病、同型半胱氨酸升高、抽烟、肥胖等,每个人需要根据自己所患有的疾病,服用相应的药物进行治疗。如果",Doc_train_0717_0494,train_0717,gold,1.0
肥胖,RiskFactor,causes,动脉粥样硬化,PathologicalState,"像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉粥样硬化的原因,包括高血压病、高脂血症、糖尿病、同型半胱氨酸升高、抽烟、肥胖等,每个人需要根据自己所患有的疾病,服用相应的药物进行治疗。如果有高血",Doc_train_0717_0494,train_0717,gold,1.0
非心源性,AnatomicalSite,causes,小缺血灶,Other,"小缺血灶的治疗主要是要针对引起小缺血灶的原因,进行治疗和预防。对于小缺血灶本身是不需要治疗的,一般小缺血灶都是陈旧性的,就好像皮肤破损之后留下的瘢痕一样,它会一直存在。引起小缺血灶的基础病变是脑动脉粥样硬化,而引起动脉粥样硬化的原因,包括高血压病、高脂血症、糖尿病、同型半胱氨酸升高、抽烟、肥胖等,每个人需要根据自己所患有的疾病,服用相应的药物进行治疗。如果有高血压病,就服药控制血压在正常范围。如果患有高脂血症,就服用他汀类的降脂药,把血脂控制在合理的范围。糖尿病患者需要常规服用降糖药物,或者注射胰岛素。如果是非心源性引起的小缺血灶,还要常规服用抗血小板聚集的药物,比如阿司匹林或者是氯吡",Doc_train_0717_0494,train_0717,gold,1.0
慢性喉炎,Disease,causes,"喉咙不痛不痒,说话声音嘶哑",Symptom,"喉咙不痛不痒,说话声音嘶哑的原因如下:1、慢性喉炎、用嗓过度:患者通常在说话过多时出现声音嘶哑,休息一段时间,声音嘶哑会",Doc_train_0717_0495,train_0717,gold,1.0
用嗓过度,Other,causes,"喉咙不痛不痒,说话声音嘶哑",Symptom,"喉咙不痛不痒,说话声音嘶哑的原因如下:1、慢性喉炎、用嗓过度:患者通常在说话过多时出现声音嘶哑,休息一段时间,声音嘶哑会减轻、消失",Doc_train_0717_0495,train_0717,gold,1.0
声带肿物,Symptom,causes,"喉咙不痛不痒,说话声音嘶哑",Symptom,"喉咙不痛不痒,说话声音嘶哑的原因如下:1、慢性喉炎、用嗓过度:患者通常在说话过多时出现声音嘶哑,休息一段时间,声音嘶哑会减轻、消失。但是随着时间的推移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现",Doc_train_0717_0495,train_0717,gold,1.0
声带运动障碍,Other,causes,"喉咙不痛不痒,说话声音嘶哑",Symptom,"喉咙不痛不痒,说话声音嘶哑的原因如下:1、慢性喉炎、用嗓过度:患者通常在说话过多时出现声音嘶哑,休息一段时间,声音嘶哑会减轻、消失。但是随着时间的推移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没有痒。但是声带恶性肿瘤随着肿瘤的长大,患者可能会出现喉咙疼痛以及刺激性咳嗽等症状;3、声带运动障碍:也可以导致患者出现声音嘶哑,不伴有喉咙疼痛。另外,喉返神经麻痹、喉上",Doc_train_0717_0495,train_0717,gold,1.0
声带运动障碍,Other,causes,"声音嘶哑,不伴有喉咙疼痛",Symptom,"性肿瘤随着肿瘤的长大,患者可能会出现喉咙疼痛以及刺激性咳嗽等症状;3、声带运动障碍:也可以导致患者出现声音嘶哑,不伴有喉咙疼痛。另外,喉返神经麻痹、喉上神经麻痹等,都可以引起患者出现声音嘶哑。当有",Doc_train_0717_0495,train_0717,gold,1.0
说话过多,Other,causes,"声音嘶哑,休息一段时间,声音嘶哑会减轻、消失",Other,"咙不痛不痒,说话声音嘶哑的原因如下:1、慢性喉炎、用嗓过度:患者通常在说话过多时出现声音嘶哑,休息一段时间,声音嘶哑会减轻、消失。但是随着时间的推移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚",Doc_train_0717_0495,train_0717,gold,1.0
声带充血、肥厚,Other,causes,声音嘶哑,Other,"喉咙不痛不痒,说话声音嘶哑的原因如下:1、慢性喉炎、用嗓过度:患者通常在说话过多时出现声音嘶哑,休息一段时间,声音嘶哑会减轻、消失。但是随着时间的推移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶",Doc_train_0717_0495,train_0717,gold,1.0
有小结,Other,causes,声音嘶哑,Other,"喉咙不痛不痒,说话声音嘶哑的原因如下:1、慢性喉炎、用嗓过度:患者通常在说话过多时出现声音嘶哑,休息一段时间,声音嘶哑会减轻、消失。但是随着时间的推移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可",Doc_train_0717_0495,train_0717,gold,1.0
声带息肉,Other,is_a,声带肿物,MedicalCategory,"移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,",Doc_train_0717_0495,train_0717,gold,1.0
声带囊肿,Symptom,is_a,声带肿物,MedicalCategory,"移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有",Doc_train_0717_0495,train_0717,gold,1.0
乳头状瘤,Disease,is_a,声带肿物,MedicalCategory,"移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没",Doc_train_0717_0495,train_0717,gold,1.0
声带的恶性肿瘤,Disease,is_a,声带肿物,MedicalCategory,"移,声音嘶哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没有痒。但是声带恶性肿",Doc_train_0717_0495,train_0717,gold,1.0
声带息肉,Other,causes,"声音嘶哑,同时不伴有疼痛,也没有痒",Symptom,"哑会持续存在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没有痒。但是声带恶性肿瘤随着肿瘤的长大,患者可能会出现喉咙疼痛以及刺激性咳嗽",Doc_train_0717_0495,train_0717,gold,1.0
声带囊肿,Symptom,causes,"声音嘶哑,同时不伴有疼痛,也没有痒",Symptom,"在,检查时可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没有痒。但是声带恶性肿瘤随着肿瘤的长大,患者可能会出现喉咙疼痛以及刺激性咳嗽",Doc_train_0717_0495,train_0717,gold,1.0
乳头状瘤,Disease,causes,"声音嘶哑,同时不伴有疼痛,也没有痒",Symptom,"可以看到声带充血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没有痒。但是声带恶性肿瘤随着肿瘤的长大,患者可能会出现喉咙疼痛以及刺激性咳嗽",Doc_train_0717_0495,train_0717,gold,1.0
声带的恶性肿瘤,Disease,causes,"声音嘶哑,同时不伴有疼痛,也没有痒",Symptom,"血、肥厚,甚至有小结;2、声带肿物:声带息肉、声带囊肿、乳头状瘤,甚至声带的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没有痒。但是声带恶性肿瘤随着肿瘤的长大,患者可能会出现喉咙疼痛以及刺激性咳嗽",Doc_train_0717_0495,train_0717,gold,1.0
声带恶性肿瘤随着肿瘤的长大,Disease,causes,喉咙疼痛,Symptom,"的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没有痒。但是声带恶性肿瘤随着肿瘤的长大,患者可能会出现喉咙疼痛以及刺激性咳嗽等症状;3、声带运动障碍:也可以导致患者出现声音嘶哑,不",Doc_train_0717_0495,train_0717,gold,1.0
声带恶性肿瘤随着肿瘤的长大,Disease,causes,刺激性咳嗽,Symptom,"的恶性肿瘤,都可以导致患者出现声音嘶哑,同时不伴有疼痛,也没有痒。但是声带恶性肿瘤随着肿瘤的长大,患者可能会出现喉咙疼痛以及刺激性咳嗽等症状;3、声带运动障碍:也可以导致患者出现声音嘶哑,不伴有喉咙疼痛。",Doc_train_0717_0495,train_0717,gold,1.0
