event_id,cause,effect,condition,evidence,source_doc_id,source_file,source_type,confidence
Event_c5e6cbe4098a,结肠癌,黄疸,晚期,"结肠癌是常见的发生于结肠部位的消化道恶性肿瘤,好发于直肠与乙状结肠交界处。本病多见于中老年人,30~69岁占绝大多数,男性多于女性。慢性结肠炎患者、结肠息肉患者、男性肥胖者等为易感人群。早期主要表现为低热、腹痛、大便习惯改变、便血等症状,晚期可出现消瘦、黄疸、腹水等恶液质表现。",Doc_train_0717_0726,train_0717,gold,1.0
Event_743343a0c5ea,结肠癌,腹水,晚期,"结肠癌是常见的发生于结肠部位的消化道恶性肿瘤,好发于直肠与乙状结肠交界处。本病多见于中老年人,30~69岁占绝大多数,男性多于女性。慢性结肠炎患者、结肠息肉患者、男性肥胖者等为易感人群。早期主要表现为低热、腹痛、大便习惯改变、便血等症状,晚期可出现消瘦、黄疸、腹水等恶液质表现。",Doc_train_0717_0726,train_0717,gold,1.0
Event_1b9c9f29ff42,剧烈运动,流血,术后最初几天,"术过程中间,由于手术刺激,会导致患者在术后出现头晕、腹痛的情况。因此在术后最初几天,不适合剧烈运动,而术后前几天会有流血,及轻微腹痛症状,所以在术后要好好休息,休息好才会让身体恢复得更好。建",Doc_train_0717_0727,train_0717,gold,1.0
Event_c2d23fabd55e,剧烈运动,轻微腹痛,术后最初几天,"术过程中间,由于手术刺激,会导致患者在术后出现头晕、腹痛的情况。因此在术后最初几天,不适合剧烈运动,而术后前几天会有流血,及轻微腹痛症状,所以在术后要好好休息,休息好才会让身体恢复得更好。建议在半个月内",Doc_train_0717_0727,train_0717,gold,1.0
Event_c9e68e4b52bb,胸锁骨关节炎,明显的疼痛,扩胸的时候,"胸锁骨关节炎的症状主要表现为胸锁关节部位的疼痛、肿胀,局部有明显的凸起、按压有弹跳感,大部分是发生在一侧,有的病人会发生在两侧胸锁关节。还有的病人会表现为当扩胸的时候,或者搬重物的时候出现有明显的疼痛。拍x光片可以看到胸锁关节,局部有增生、退变、关节间隙变窄,有的还会有",Doc_train_0717_0730,train_0717,gold,1.0
Event_7867ced8385f,胸锁骨关节炎,明显的疼痛,搬重物的时候,"胸锁骨关节炎的症状主要表现为胸锁关节部位的疼痛、肿胀,局部有明显的凸起、按压有弹跳感,大部分是发生在一侧,有的病人会发生在两侧胸锁关节。还有的病人会表现为当扩胸的时候,或者搬重物的时候出现有明显的疼痛。拍x光片可以看到胸锁关节,局部有增生、退变、关节间隙变窄,有的还会有",Doc_train_0717_0730,train_0717,gold,1.0
Event_450f65c8f320,紫癜性肾炎,胃肠道症状,"出血性紫癜,伴有腹型紫癜","紫癜性肾炎的症状可分为两个方面:一方面为肾外表现;另一方面为肾脏表现。肾外表现最常见的为皮肤紫癜,可以累及全身皮肤,出现出血性紫癜,伴有腹型紫癜时可表现为胃肠道症状,如腹痛、恶心、呕吐、消化道出血等,累及关节时可出现关节疼痛、局部红肿",Doc_train_0717_0737,train_0717,gold,1.0
Event_d8f8cbe9bd51,紫癜性肾炎,关节疼痛、局部红肿、功能障碍,累及关节时,"紫癜性肾炎的症状可分为两个方面:一方面为肾外表现;另一方面为肾脏表现。肾外表现最常见的为皮肤紫癜,可以累及全身皮肤,出现出血性紫癜,伴有腹型紫癜时可表现为胃肠道症状,如腹痛、恶心、呕吐、消化道出血等,累及关节时可出现关节疼痛、局部红肿、功能障碍等。肾脏表现可表现为肾炎,如血尿、蛋白尿、水肿、高血压;也可表现为肾病",Doc_train_0717_0737,train_0717,gold,1.0
Event_ea43b903340d,先兆流产,出现褐色血,怀孕6周,"如果怀孕6周出现褐色血,考虑先兆流产或者宫外孕。怀孕6周妊娠囊刚形成,在子宫内还很不稳固,非常容易出现先兆",Doc_train_0717_0742,train_0717,gold,1.0
Event_fdcce9483181,宫外孕,出现褐色血,怀孕6周,"如果怀孕6周出现褐色血,考虑先兆流产或者宫外孕。怀孕6周妊娠囊刚形成,在子宫内还很不稳固,非常容易出现先兆流产,阴道",Doc_train_0717_0742,train_0717,gold,1.0
Event_35b83bc2980e,子宫内陈旧的血液排出,阴道出现褐色血,怀孕6周,"如果怀孕6周出现褐色血,考虑先兆流产或者宫外孕。怀孕6周妊娠囊刚形成,在子宫内还很不稳固,非常容易出现先兆流产,阴道出现褐色血,考虑是子宫内陈旧的血液排出,建议尽快去医院做b超检查和查血检查,看体内孕酮和人绒毛膜促性腺激素的",Doc_train_0717_0742,train_0717,gold,1.0
Event_5851bcf45435,接种疫苗,比较严重的疫苗接种反应,有生病的情况,"的时候应该是身体处于最佳的状态,如果这个孩子近段时间有拉肚子,有发热,有生病的情况那是不能接种疫苗的,应该等孩子所有症状都消失以后一周才能够正常的接种疫苗。因为接种疫苗以后会降低孩子的免疫功能,会造成短暂性的免疫功能低下,会使原来的症状加重,有可能会出现比较严重的疫苗接种反应。比如出现了发热、腹泻症状加重、恶心、呕吐、精神状态差等表现。因此在接",Doc_train_0717_0745,train_0717,gold,1.0
Event_2fc615c321a7,重大心脑血管意外,超敏c反应蛋白升高,"心脑血管疾病的问题,像脑卒中、脑出血或脑梗塞,或心血管问题,如急性心梗,同时合并胸闷、胸痛,或头疼、血压升高","非常的高,如果特别微量的c反应蛋白就能查到,往往提示血管性疾病。如判断心脑血管疾病的问题,像脑卒中、脑出血或脑梗塞,或心血管问题,如急性心梗,同时合并胸闷、胸痛,或头疼、血压升高等症状,这类患者如果出现超敏c反应蛋白升高,要特别警惕近期发生重大心脑血管意外的可能性。另外还要注意肿瘤病人也要特别的小心,也可能会出现超敏c反应蛋",Doc_train_0717_0746,train_0717,gold,1.0
Event_07b696b4cbcd,受到外界刺激,急性肠胃炎,1岁宝宝的肠胃功能比较差,"1岁宝宝急性肠胃炎可以使用蒙脱石散、妈咪爱、乳酶生改善。1岁宝宝的肠胃功能比较差,在受到外界刺激时就会诱发急性肠胃炎。发病期间家长能做好腹部保暖,同时多注意补充水分。",Doc_train_0717_0748,train_0717,gold,1.0
Event_b5bae9d2213d,进食过早,呛咳,胃镜检查前需要应用局部麻醉药,"镜检查时,未见到明显异常疾病,患者可在1-2小时后开始喝水、进食。因为胃镜检查前需要应用局部麻醉药,需避免进食过早出现呛咳、误吸等不适症状;2、如果患者在胃镜检查时,发现有息肉、溃疡或者占位性",Doc_train_0717_0756,train_0717,gold,1.0
Event_0ca763b12fec,进食过早,误吸,胃镜检查前需要应用局部麻醉药,"镜检查时,未见到明显异常疾病,患者可在1-2小时后开始喝水、进食。因为胃镜检查前需要应用局部麻醉药,需避免进食过早出现呛咳、误吸等不适症状;2、如果患者在胃镜检查时,发现有息肉、溃疡或者占位性病变,",Doc_train_0717_0756,train_0717,gold,1.0
Event_215cadfb319b,绑上收腹带,不适,顺产的产妇产后褥汗较多,"无需立即绑收腹带,剖腹产的产妇下手术台后应直接绑上,可以压迫止血。因为顺产的产妇产后褥汗较多,如果绑上收腹带会出现不适,所以建议顺产的产妇1个月后绑收腹带亦可。部分产妇绑上收腹带后可出现湿",Doc_train_0717_0767,train_0717,gold,1.0
Event_baa4822b8be1,绑收腹带,影响消化,饭后半小时内胃部比较充盈,",当天就能戴收腹带,但一般建议分娩后1个月再使用。剖腹产的女性可以立即绑收腹带,因为收腹带可以起到压迫止血的作用,能有效固定伤口,对产妇的身体恢复具有好处。绑收腹带的的时间应为饭后半小时,此时尿液已经基本排出。上床休息的产妇应将收腹带解除。临床上建议建议顺产的产妇无需立即绑收腹带,剖腹产的产妇下手术台后应直接绑上,可以压迫止血。因为顺产的产妇产后褥汗较多,如果绑上收腹带会出现不适,所以建议顺产的产妇1个月后绑收腹带亦可。部分产妇绑上收腹带后可出现湿疹,产妇应选择纯棉、透气性较好的收腹带,而且不要长期捆绑收腹带,部分产妇持续24小时绑收腹带,可产生一些压疮。产妇应间断性的绑收腹带,睡眠或休息时应将收腹带解开,下床活动后再绑上收腹带。产妇应饭后半小时再绑收腹带,因为饭后半小时内胃部比较充盈,绑收腹带可影响消化。",Doc_train_0717_0767,train_0717,gold,1.0
Event_5762191e219d,结石梗阻,无尿,结石出现在双侧或者只有一个肾(孤立肾),"痛、发热,表现为间断的发热,如果严重可出现寒战甚至感染性休克。4、如果结石出现在双侧或者只有一个肾(孤立肾),结石梗阻可以出现无尿和急性的肾功能不全等表现。",Doc_train_0717_0776,train_0717,gold,1.0
Event_aa286193b26f,结石梗阻,急性的肾功能不全,结石出现在双侧或者只有一个肾(孤立肾),"痛、发热,表现为间断的发热,如果严重可出现寒战甚至感染性休克。4、如果结石出现在双侧或者只有一个肾(孤立肾),结石梗阻可以出现无尿和急性的肾功能不全等表现。",Doc_train_0717_0776,train_0717,gold,1.0
Event_a5ed6741c43c,血压波动升高,头晕,老年人因为有长期的高血压,"导致走路不稳、头晕的原因较多,要根据患者发病的诱因、发病的程度、经常发作,还是偶然间发作来进行判断。比如很多患者在夜间休息不好时,早晨起来走路就会感觉到不稳、头昏昏沉沉的,属于大脑疲劳、脑神经功能紊乱的表现。如果患者头晕的程度比较重、走路不稳,一定要高度重视,可能是因为小脑脑干部位的缺血或者是梗死出血等问题导致的,需要积极进行治疗。老年人因为有长期的高血压等问题,当血压波动升高时,也会导致患者有头晕、头胀、走路不稳的问题。所以一旦出现走路不稳、头",Doc_train_0717_0784,train_0717,gold,1.0
Event_dd25cb0f6dd3,血压波动升高,头胀,老年人因为有长期的高血压,"是因为小脑脑干部位的缺血或者是梗死出血等问题导致的,需要积极进行治疗。老年人因为有长期的高血压等问题,当血压波动升高时,也会导致患者有头晕、头胀、走路不稳的问题。所以一旦出现走路不稳、头晕,应立即就诊进行相关的检查",Doc_train_0717_0784,train_0717,gold,1.0
Event_2c12c0baf320,血压波动升高,走路不稳,老年人因为有长期的高血压,"导致走路不稳、头晕的原因较多,要根据患者发病的诱因、发病的程度、经常发作,还是偶然间发作来进行判断。比如很多患者在夜间休息不好时,早晨起来走路就会感觉到不稳、头昏昏沉沉的,属于大脑疲劳、脑神经功能紊乱的表现。如果患者头晕的程度比较重、走路不稳,一定要高度重视,可能是因为小脑脑干部位的缺血或者是梗死出血等问题导致的,需要积极进行治疗。老年人因为有长期的高血压等问题,当血压波动升高时,也会导致患者有头晕、头胀、走路不稳的问题。所以一旦出现走路不稳、头",Doc_train_0717_0784,train_0717,gold,1.0
Event_780e44f92d20,血压波动升高,走路不稳、头晕,老年人因为有长期的高血压,"导致走路不稳、头晕的原因较多,要根据患者发病的诱因、发病的程度、经常发作,还是偶然间发作来进行判断。比如很多患者在夜间休息不好时,早晨起来走路就会感觉到不稳、头昏昏沉沉的,属于大脑疲劳、脑神经功能紊乱的表现。如果患者头晕的程度比较重、走路不稳,一定要高度重视,可能是因为小脑脑干部位的缺血或者是梗死出血等问题导致的,需要积极进行治疗。老年人因为有长期的高血压等问题,当血压波动升高时,也会导致患者有头晕、头胀、走路不稳的问题。所以一旦出现走路不稳、头",Doc_train_0717_0784,train_0717,gold,1.0
Event_0d756be1fcfc,精神性烦渴,突然出现口渴,没有实质性的器质性病变,"于几种情况,比较常见的是糖尿病,如果家里有糖尿病的家族史就更需要注意,突然出现口渴、多尿、多饮、多食,伴有体重下降就是糖尿病的临床表现,这样的患者应该到正规医院去就诊,化验血糖相关的指标,来判断是否患有糖尿病。另外,有些疾病,比如尿崩症,也可以出现口渴,这样的患者口渴更加严重,有的甚至需要在夜间起床饮水,否则难以入睡,还有一种疾病也会出现突然的口渴,在患者受到精神刺激或精神压力的时候,突然出现口渴,这种情况下没有实质性的器质性病变,称为精神性烦渴,需要心理科的干预。",Doc_train_0717_0788,train_0717,gold,1.0
Event_81a496431104,干眼,眼睛酸胀,看电视,"对于看电视后出现的眼睛酸胀,通常是由于干眼以及视力疲劳所造成。首先可通过远离电视屏幕、远眺远方、闭目休息的方法,",Doc_train_0717_0790,train_0717,gold,1.0
Event_57330af565e6,视力疲劳,眼睛酸胀,看电视,"对于看电视后出现的眼睛酸胀,通常是由于干眼以及视力疲劳所造成。首先可通过远离电视屏幕、远眺远方、闭目休息的方法,使眼睛酸胀的",Doc_train_0717_0790,train_0717,gold,1.0
Event_7dfd5404fa7c,呼吸系统的疾病,胸口左侧就疼痛,呼吸时,"如果患者呼吸时,胸口左侧就疼痛,考虑是呼吸系统的疾病,常见因素有气胸,例如交通性气胸、开放性气胸、张力性气胸等等,都会在呼",Doc_train_0717_0792,train_0717,gold,1.0
